clean_title,title_length,tweet_count,exclaim_count,question_count,has_url,actual_label,predicted_label,fake_score,correct
chip and joanna gaines fixer upper is coming to an end,11,0,0,0,1,0,0,0.11295800173021717,True
halsey is the new face of ysl beaut she s rewriting the brand ambassador script,15,37,0,0,1,0,0,0.11591750821071062,True
when are sophie turner joe jonas getting married because we re so ready for another game of thrones wedding,19,42,0,0,1,1,0,0.42313524479987236,False
watching khloe kardashian massage kourtney s bare butt is too weird to handle,13,0,0,0,1,0,0,0.43393491829045,True
chris rock gets candid on divorce and infidelity i wouldn t get married again even if it would cure aids,20,61,0,0,1,0,0,0.24784467982447753,True
10 pretty celebrity books that would look good on your coffee table,12,49,0,0,1,0,0,0.11312856411352146,True
miley cyrus breaks silence on rootsy new music fiance liam hemsworth america unity is what we need,17,148,0,0,1,1,1,0.6003832126842759,True
who is cristiano ronaldo s real wife,7,42,0,1,1,0,0,0.46975433358144286,True
at 100 episodes scandal asks to be embraced for the soapy mess that it is,15,99,0,0,1,0,0,0.1314970636211609,True
kirsten dunst continues to have strong opinions on these spider man reboots,12,0,0,0,1,0,0,0.21983045746593802,True
madison beer steps out after brooklyn reunites with chloe,9,0,0,0,1,0,0,0.0971727131336448,True
baftas jennifer lawrence explains rudeness to lumley,7,81,0,0,1,0,0,0.32643299140218723,True
zara tindall,2,20,0,0,1,0,0,0.3077466536153072,True
kylie jenner had surgery to like kourtney kardashian,8,5,0,0,0,1,1,0.955138621499374,True
j balvin pitbull and camila cabello electrify 2017 mtv movie and tv awards,13,60,0,0,1,0,0,0.032458217266552035,True
donald glover reveals atlanta s surprising season 2 inspiration,9,48,0,0,1,0,0,0.10073179010384668,True
who are you tania mehra secretly brings security to shiva safai s sleepover in bizarre second wives club sneak peek,20,1,0,1,1,0,0,0.12435933576820778,True
watch r kelly s alleged hostage breaks her silence about sex cult accusations,13,18,0,0,1,0,0,0.1360463092986206,True
how the supernatural premiere sets up a different season 13,10,57,0,0,1,0,0,0.0511051272546754,True
cardi b shares first photo of daughter kulture kiari,9,41,0,0,1,0,0,0.013757953651538445,True
teri hatcher broke and homeless,5,274,0,0,0,1,1,0.6970079874200751,True
jessica simpson,2,66,0,0,1,0,1,0.818517495767547,False
trump wants to deport american indians to india,8,715,0,0,1,1,1,0.944540247871982,True
house gop introduces keep terrorists out of america act,9,7,0,0,1,0,0,0.09401819707582827,True
robert osborne industry mourns class act true gentleman,8,17,0,0,1,1,0,0.2589738024424858,False
pregnant eva longoria inside her love story with husband jos pepe bast n,13,62,0,0,1,1,0,0.36010368746963,False
pregnant teen mom 2 star kailyn lowry graduates college after 6 years of hurdles,14,107,0,0,1,0,0,0.10574206224334201,True
impeachment talk becomes a cynical game,6,55,0,0,1,0,0,0.25200098599615917,True
justin timberlake and jessica biel attend world series,8,1,0,0,1,0,0,0.4363314636396456,True
selena gomez trying to ignore justin bieber s romance with hailey baldwin but it still hurts,16,17,0,0,1,1,1,0.8019766817283437,True
ducktales lin manuel miranda joins disney xd s toon reboot,10,99,0,0,1,0,0,0.10379342016482569,True
brad pitt battle,3,1633,0,0,0,1,1,0.9968438510954772,True
jared leto never signed on to play hugh hefner in brett ratner s biopic,14,1,0,0,1,0,0,0.331212850043177,True
report jennifer garner took ben affleck back to rehab,9,9,0,0,1,1,1,0.9249823198045836,True
wonder woman 2 everything we know so far about the sequel now delayed until summer 2020,16,79,0,0,1,0,0,0.14590426912077376,True
kardashian men planning reality show spinoff,6,1,0,0,1,1,1,0.6087093601176523,True
angelina jolie is getting ready for expensive halloween party and brad pitt will be there,15,1,0,0,1,1,1,0.9259127602175884,True
flo rida gets a spanish lesson with his latest song a collaboration with maluma,14,59,0,0,1,0,0,0.14258039617877052,True
royal rules the dress the bouquet and the royal wedding traditions meghan markle has to follow,16,0,0,0,1,1,0,0.2859621590866724,False
nicole kidman and keith urban gush over daughters,8,7,0,0,1,1,1,0.7809005986709556,True
last man standing recasting two roles ahead of season 7 on fox,12,14,0,0,1,0,0,0.07279720526783351,True
a christmas prince the royal wedding is so awesomely bad you must watch it,14,57,0,0,1,0,0,0.06408582939401927,True
11 standout style moments from 2018 golden globes after parties,10,28,0,0,1,0,0,0.05506443684311199,True
full house,2,71,0,0,1,0,0,0.2274897805036004,True
riverdale gets good by embracing its campy gothic aesthetic,9,35,0,0,1,0,0,0.07166951258417585,True
jada pinkett smith reveals she s losing her hair i was literally shaking with fear,15,4,0,0,1,1,0,0.23699195504713852,False
eva mendes did cheat on ryan gosling with australian tv reporter claim,12,3,0,0,0,1,1,0.9093002546587544,True
kim kardashian new baby girl name is chicago,8,44,0,0,1,0,1,0.6947973770189864,False
the voice ep talks season 14 changes kelly clarkson a block button and a save option,16,54,0,0,1,0,0,0.15538981801639667,True
harvey weinstein s lawyer rebuffs rose mcgowan s assault allegations,10,82,0,0,1,0,0,0.20471353438353437,True
why did kim kardashian use a surrogate,7,30,0,1,1,0,1,0.8501338105937669,False
report bradley cooper split from pregnant girlfriend irina shayk,9,6,0,0,1,1,1,0.8855575489112292,True
descendants 2 villain kids to be honored as mickey s soundsational parade grand marshals at disneyland park,17,1,0,0,1,0,0,0.1448282074638038,True
chris evans millie bobby brown snoop dogg and more stars shower bullied student keaton jones with support tech2,18,142,0,0,1,0,0,0.21831225082394487,True
luann de lesseps gets closure from death of brilliant friend on hollywood medium,13,37,0,0,1,0,0,0.051120293384877405,True
natalie portman photo 22301 celeb photo,6,129,0,0,1,0,0,0.09137301622081616,True
heidi and spencer pratt reveal the secrets behind 9 memorable hills scenes,12,55,0,0,1,0,0,0.11554947137565422,True
nina dobrev nikki reed and ian somerhalder have been friends all along,12,38,0,0,1,1,1,0.6021488274878684,True
alpha male madness 2017 bob morley or sam heughan the winner sounds off,13,41,0,1,1,0,0,0.2636999539287924,True
scott disick renting his hidden hills home for 60k a month,11,28,0,0,1,0,0,0.37746963465894223,True
the 15 most talked about looks from the 2017 met gala,11,75,0,0,1,0,0,0.06719979483346358,True
listen curious robocall seeks damaging information on moore,8,103,0,0,1,1,0,0.3147791568185287,False
blog 5 beauty tips and tricks from miss dc teen usa 2017,12,33,0,0,1,0,0,0.03746205690536042,True
everything you always wanted to know about awards season but were afraid to ask,14,19,0,0,1,0,0,0.15509434985772386,True
watch bachelor in paradise tv show,6,990,0,0,1,1,0,0.022950803448977156,False
brad pitt did he get plastic surgery after his divorce,10,22,1,1,1,1,1,0.9896917721911246,True
two years on here s why the brad pitt angelina jolie divorce isn t final yet,16,6,0,0,1,1,1,0.9072824155677995,True
teen mom star jenelle evans ex husband courtland rogers arrested for allegedly assaulting woman,14,17,0,0,1,0,0,0.050108838440926784,True
humiliated mariah carey s credit card declined during beverly hills shopping spree,12,8,1,0,1,1,0,0.4678022224381422,False
alyson stoner how i embraced my sexual identity,8,52,0,0,1,0,0,0.1275148353673422,True
kim kardashian kanye west reportedly divorcing weeks before baby 3 arrives,11,16,0,0,1,1,1,0.9073755947542159,True
jonas brothers and other celebs party at pre 2018 grammys bashes,11,74,0,0,1,0,0,0.21070900578146629,True
armie hammer disses james woods for denouncing gay romance call me by your name,14,19,0,0,1,1,0,0.1405966593819144,False
chloe dykstra speaks out after chris hardwick denial,8,52,0,0,1,0,0,0.17955828693011638,True
anti defamation league blasts larry david s concentration camp snl jokes offensive insensitive unfunny,14,183,0,0,1,1,0,0.28180171162393725,False
sofia vergara has a fresh haircut for her birthday see her new look,13,68,1,0,1,0,0,0.16370933670608018,True
kourtney kardashian undresses and straddles boyfriend younes bendjima in seriously sexy instagram pic,13,25,0,0,1,0,1,0.6038290745788195,False
step inside the most star studded wedding of the year held in rio at christ the redeemer and attended by madonna u2 and diddy,24,0,0,0,1,0,0,0.17885163132318932,True
britney spears shares more hawaii vacation pics,7,59,0,0,1,0,0,0.16560636428512523,True
new dad george raises stink over dirty diaper duty,9,4,1,0,1,1,0,0.36196108177325814,False
yikes these scary skinny photos of brad pitt are truly worrisome,11,24,1,0,1,1,1,0.9172857922430667,True
a comprehensive guide to kylie jenner s clique,8,0,0,0,1,0,1,0.5156057018106129,False
watch bella thorne opens up about coming forward as a sexual abuse survivor,13,77,0,0,1,0,0,0.020801196949519797,True
janet jackson visits hurricane harvey victims after kicking off state of the world tour,14,63,0,0,1,0,0,0.34816822081791093,True
robert de niro wears platform shoes to tower over al pacino,11,25,0,0,1,0,0,0.2695518286287993,True
from summer rain to blue ivy carter all our favorite celeb kids musical cameos,14,34,0,0,1,0,0,0.047508242865308296,True
the exact makeup products worn by celebrities on the red carpet,11,54,0,0,1,0,0,0.13276779724803278,True
angelina jolie brad pitt divorce papers first look at legal documents,11,17,0,0,1,1,1,0.9748628287683808,True
is anne hathaway pregnant star is expecting her first child with husband adam shulman,14,10,0,1,1,1,1,0.5513292729607621,True
nicki minaj breaks the internet,5,184,0,0,1,0,0,0.24946038405771612,True
kim kardashian baby name shocker star fights with pregnant kylie over what to call daughter,15,5,1,0,1,1,1,0.5845167202430709,True
fellow comedians mourn ralphie may,5,18,0,0,1,0,0,0.29170759623555775,True
christopher plummer earns golden globe nod for kevin spacey role,10,53,0,0,1,0,0,0.08139163031880152,True
claire holt s husband matthew kaplan files for divorce,9,95,0,0,1,0,0,0.25848857651455664,True
watch priyanka chopra gives a pep talk about conquering self doubt and we are listening,15,50,1,0,1,0,0,0.17248577072662097,True
this is us justin hartley on kevin s addiction jack s death and the necklace spoilers,16,26,0,0,1,0,0,0.40907923651362904,True
trailer watch friendships are at stake in season 6 of orange is the new black,15,13,0,0,1,0,0,0.05761686999572233,True
jay z s family feud video teaser shows him and beyonce in a confessional box,15,2,0,0,1,0,1,0.5921271983173462,False
blake shelton miranda lambert awkward runin,6,0,0,0,0,1,1,0.9669843816861993,True
stranger things star charlie heaton denied entry to u s for cocaine possession report,14,1,0,0,1,0,0,0.3407977903934276,True
kate hudson reveals she is pregnant with third child,9,4,0,0,1,1,1,0.5308310752404604,True
ahs s colton haynes is marge simpson for halloween and ay caramba,12,20,1,0,1,0,0,0.38288558011787727,True
kirk cameron criticized for controversial hurricane irma comments,8,78,0,0,1,0,0,0.2291320099644682,True
travis scott kylie jenner wrap up huge weekend in houston,10,51,0,0,1,0,1,0.7481092538082709,False
john legend and chrissy teigen pitching daytime talk show,9,8,0,0,1,1,0,0.1430650279004067,False
lily collins channels a summer garden and more best dressed looks,11,77,0,0,1,0,0,0.03805678333601246,True
kourtney kardashian criticized by mommy shamers over son reign s long locks cut his hair,15,52,0,0,1,0,0,0.14130235490884505,True
kim kardashian supporting khloe s decision not to involve caitlyn in her child s life is fake news debunked,19,2,0,0,1,1,1,0.941864815244111,True
jennifer lawrence finally addressed the reports that she s dating brad pitt,12,21,0,0,1,1,1,0.9492311241425333,True
kristen stewart saturday night live,5,1018,0,0,1,1,1,0.8764793332400924,True
mr big sex and the city,6,1,0,0,1,0,0,0.32760887171880076,True
haters are shaming faith hill and tim mcgraw s for being too thin in new photo,16,14,0,0,1,1,0,0.34514771701832325,False
khloe kardashian throws epic july 4th bash with tristan thompson kim rob and dream in adorable,16,81,0,0,1,0,0,0.4880704887957589,True
sen barack obama s answer to meeting energy demands,9,14,0,0,1,0,1,0.5094303720713835,False
my pretty girl kylie jenner shares first look at 1 month old daughter stormi s face,16,1,1,0,1,0,0,0.2099658079438854,True
laura dern reese witherspoon prove they re as close as ever not feuding,13,2,0,0,1,1,0,0.42145819058290046,False
kate middleton prince william duchess stuns in yellow at wimbledon,10,91,0,0,1,0,1,0.7415973057763735,False
beyonc and jay z have date night on a yacht,10,0,0,0,1,0,0,0.1840424470100567,True
unsolved review tupac notorious b i g murder drama a mic drop for usa,14,15,0,0,1,0,0,0.11885585253286983,True
last man standing resurrected at fox for season 7 with original cast led by tim allen,16,11,0,0,1,0,0,0.06517813254016014,True
bella hadid s practically naked in this crochet top pant,10,79,0,0,1,0,0,0.19259105282208988,True
hillsong church pastor refutes post malone s claims about justin bieber,11,85,0,0,1,1,1,0.836809594937831,True
gwen stefani blake shelton may skip engagement just elope says source marriage is inevitable,14,11,0,0,1,1,1,0.9728990360475404,True
connecting people through news,4,1021,0,0,1,1,1,0.9218429606685851,True
the abbey s brandi talks having a baby with bff lawrence gf chloe it s the gay version of three s company,22,0,0,0,1,0,0,0.2059001022648627,True
table b46 employees on nonagricultural payrolls by major industry 19552006,10,0,0,0,0,0,1,0.6626078626581101,False
kerry washington s mad lib theater with jimmy fallon is the best thing we ve seen this week,18,45,1,0,1,0,0,0.1940194410558593,True
i get uncomfortable and insecure khloe kardashian s pregnancy sex struggle,11,45,0,0,1,0,1,0.585445011826957,False
beyonce birth twins still in the hospital with minor issue,10,457,0,0,1,1,1,0.6637046426932192,True
hugh hefner,2,111,0,0,1,0,0,0.28478942519699,True
how david letterman broke latenight tv,6,27,0,0,1,0,0,0.18184406596294847,True
cmas pay tribute to 12 victims of thousand oaks mass shooting,11,14,0,0,1,0,0,0.42096907226033603,True
